movement_id,date,origin_city,origin_state,origin_zip,destination_city,destination_state,destination_zip,total_rate,carrier_name,carrier_id,customer_name,customer_id,miles,origin_lat,origin_lng,destination_lat,destination_lng,bearing_degree,RPM,cardinal_direction,lat_diff,lng_diff,route_center_lat,route_center_lng,distance_log,distance_squared,distance_sqrt,rate_per_mile,rate_per_mile_log,total_revenue,month,day_of_week,quarter,is_weekend,season,distance_category,customer_encoded,carrier_encoded,route_frequency,rate_efficiency,geographic_complexity,bearing_sin,bearing_cos
190310,2025-07-09,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,2,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
190311,2025-07-09,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,2,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
190312,2025-07-09,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,2,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
190314,2025-07-09,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,2,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
190315,2025-07-09,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,2,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
190316,2025-07-08,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,1,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
192128,2025-07-15,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,1,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
192129,2025-07-15,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,1,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
192131,2025-07-15,LONG BEACH,CA,90802,FULLERTON,CA,92831,322.5,REALISTIC TRANSPORTATION AND,REALCOCA,Samsung SDS America Inc,SAMSPLTX,20.133321953709853,33.745762,-118.208042,33.879767,-117.89634,62.554842578537716,16.018220974237924,NE,0.13400500000000193,0.311702000000011,33.8127645,-118.052191,3.0508510343069375,405.35065289173514,4.487017044062776,16.018220974237924,2.834284592079104,322.5,7,1,3,0,Summer,Short,16,9,274,16.018220974237924,0.44570700000001295,0.8874524049550362,0.46089936964539496
192473,2025-07-18,LONG BEACH,CA,90802,SANTA FE SPRINGS,CA,90670,300.0,REALISTIC TRANSPORTATION AND,REALCOCA,"The Wine Enthusiast, Inc",THEWVANY,15.417558195525913,33.745762,-118.208042,33.933565,-118.062611,32.70865178792201,19.45833420541641,NE,0.18780300000000238,0.1454310000000021,33.8396635,-118.1353265,2.7983513838019047,237.70110071242826,3.9265198580327993,19.45833420541641,3.0183903400738528,300.0,7,4,3,0,Summer,Short,18,9,14,19.45833420541641,0.33323400000000447,0.5403673842851151,0.8414291948826489
